"Hierarchy Level","Page Type","Page Sub Type","Content Type","Friendly URL","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6",Homepage?,"Toggle URL"
4,federal_directory_record,,federal_directory_record,/agencies/office-of-housing,1397,"Office of Housing",https://www.usa.gov/agencies/office-of-housing,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Housing","Office of Housing","Office of Housing",/,/about-the-us,/agency-index,/agencies/office-of-housing,/agencies/office-of-housing,/agencies/office-of-housing,not_homepage,https://www.usa.gov/es/agencias/departamento-de-vivienda-y-desarrollo-urbano-de-ee-uu
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-housing-and-urban-development,1402,"U.S. Department of Housing and Urban Development (HUD)",https://www.usa.gov/agencies/u-s-department-of-housing-and-urban-development,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Housing and Urban Development","U.S. Department of Housing and Urban Development","U.S. Department of Housing and Urban Development",/,/about-the-us,/agency-index,/agencies/u-s-department-of-housing-and-urban-development,/agencies/u-s-department-of-housing-and-urban-development,/agencies/u-s-department-of-housing-and-urban-development,not_homepage,https://www.usa.gov/es/agencias/departamento-de-vivienda-y-desarrollo-urbano-de-ee-uu
4,"Content Page","Standard Page",basic_page,/chat,626,"Chat with USAGov",https://www.usa.gov/chat,"USAGov English","About USAGov","Contact us","Chat with USAGov","Chat with USAGov","Chat with USAGov",/,/about,/contact-us,/chat,/chat,/chat,not_homepage,https://www.usa.gov/es/chat
2,"Navigation Cards Page","Navigation Cards Page",basic_page,/complaints,1698,Complaints,https://www.usa.gov/complaints,"USAGov English",Complaints,Complaints,Complaints,Complaints,Complaints,/,/complaints,/complaints,/complaints,/complaints,/complaints,not_homepage,https://www.usa.gov/es/quejas
3,"Navigation Page","Navigation Page",basic_page,/housing-complaints,1714,"Housing complaints",https://www.usa.gov/housing-complaints,"USAGov English",Complaints,"Housing complaints","Housing complaints","Housing complaints","Housing complaints",/,/complaints,/housing-complaints,/housing-complaints,/housing-complaints,/housing-complaints,not_homepage,https://www.usa.gov/es/quejas-vivienda
3,"Navigation Page","Navigation Page",basic_page,/state-local-governments,1885,"State and local governments",https://www.usa.gov/state-local-governments,"USAGov English","About the U.S. and its government","State and local governments","State and local governments","State and local governments","State and local governments",/,/about-the-us,/state-local-governments,/state-local-governments,/state-local-governments,/state-local-governments,not_homepage,None
4,"State Office Page","State Office Page",basic_page,/local-governments,1875,"Local governments",https://www.usa.gov/local-governments,"USAGov English","About the U.S. and its government","State and local governments","Local governments","Local governments","Local governments",/,/about-the-us,/state-local-governments,/local-governments,/local-governments,/local-governments,not_homepage,None
4,"Content Page","Standard Page",basic_page,/report-crime,1953,"Report a crime",https://www.usa.gov/report-crime,"USAGov English","Laws and legal issues","Crime reporting, victim support, and crime statistics","Report a crime","Report a crime","Report a crime",/,/laws-and-legal-issues,/crime,/report-crime,/report-crime,/report-crime,not_homepage,https://www.usa.gov/es/reportar-crimen
4,"Content Page","Standard Page",basic_page,/site-issue-report-form,1917,"Report an issue with the website USA.gov",https://www.usa.gov/site-issue-report-form,"USAGov English","About USAGov","Contact us","Report a website issue","Report a website issue","Report a website issue",/,/about,/contact-us,/site-issue-report-form,/site-issue-report-form,/site-issue-report-form,not_homepage,https://www.usa.gov/es/reporte-problemas-en-este-sitio-web
3,"State Office Page","State Office Page",basic_page,/state-attorney-general,1874,"State attorneys general",https://www.usa.gov/state-attorney-general,"USAGov English","Laws and legal issues","State attorneys general","State attorneys general","State attorneys general","State attorneys general",/,/laws-and-legal-issues,/state-attorney-general,/state-attorney-general,/state-attorney-general,/state-attorney-general,not_homepage,None
3,"State Office Page","State Office Page",basic_page,/state-consumer,1880,"State consumer protection offices",https://www.usa.gov/state-consumer,"USAGov English",Complaints,"State consumer protection offices","State consumer protection offices","State consumer protection offices","State consumer protection offices",/,/complaints,/state-consumer,/state-consumer,/state-consumer,/state-consumer,not_homepage,https://www.usa.gov/es/estatal-consumidor
4,"State Office Page","State Office Page",basic_page,/state-corrections,1877,"State departments of corrections",https://www.usa.gov/state-corrections,"USAGov English","Laws and legal issues","Prisons and prisoners","State departments of correction","State departments of correction","State departments of correction",/,/laws-and-legal-issues,/prisons-prisoners,/state-corrections,/state-corrections,/state-corrections,not_homepage,None
3,"State Office Page","State Office Page",basic_page,/state-election-office,1872,"State and local election offices",https://www.usa.gov/state-election-office,"USAGov English","Voting and elections","Find my state or local election office","Find my state or local election office","Find my state or local election office","Find my state or local election office",/,/voting-and-elections,/state-election-office,/state-election-office,/state-election-office,/state-election-office,not_homepage,None
3,"State Office Page","State Office Page",basic_page,/state-emergency-management,1871,"State emergency management agencies",https://www.usa.gov/state-emergency-management,"USAGov English","Disasters and emergencies","State emergency management agencies","State emergency management agencies","State emergency management agencies","State emergency management agencies",/,/disasters-and-emergencies,/state-emergency-management,/state-emergency-management,/state-emergency-management,/state-emergency-management,not_homepage,None
4,state_directory_index,"State Office Page",state_directory_index,/state-governments,676,"State governments",https://www.usa.gov/state-governments,"USAGov English","About the U.S. and its government","State and local governments","State governments","State governments","State governments",/,/about-the-us,/state-local-governments,/state-governments,/state-governments,/state-governments,not_homepage,https://www.usa.gov/es/gobiernos-estatales
4,"State Office Page","State Office Page",basic_page,/state-governor,1876,"State governors",https://www.usa.gov/state-governor,"USAGov English","About the U.S. and its government","State and local governments","State governors","State governors","State governors",/,/about-the-us,/state-local-governments,/state-governor,/state-governor,/state-governor,not_homepage,None
3,"State Office Page","State Office Page",basic_page,/state-health,1873,"State health departments",https://www.usa.gov/state-health,"USAGov English",Health,"State health departments","State health departments","State health departments","State health departments",/,/health,/state-health,/state-health,/state-health,/state-health,not_homepage,None
4,"State Office Page","State Office Page",basic_page,/state-motor-vehicle-services,1879,"State motor vehicle services",https://www.usa.gov/state-motor-vehicle-services,"USAGov English","About the U.S. and its government","State and local governments","State motor vehicle services","State motor vehicle services","State motor vehicle services",/,/about-the-us,/state-local-governments,/state-motor-vehicle-services,/state-motor-vehicle-services,/state-motor-vehicle-services,not_homepage,None
3,"State Office Page","State Office Page",basic_page,/state-social-services,1882,"State social service agencies",https://www.usa.gov/state-social-services,"USAGov English","Government benefits","State social service agencies","State social service agencies","State social service agencies","State social service agencies",/,/benefits,/state-social-services,/state-social-services,/state-social-services,/state-social-services,not_homepage,https://www.usa.gov/es/estatales-servicios-sociales
4,"Navigation Page","Navigation Page",basic_page,/visas,361,"Apply for an immigrant visa",https://www.usa.gov/visas,"USAGov English","Immigration and U.S. citizenship","Immigrant visas and Green Cards","Apply for an immigrant visa","Apply for an immigrant visa","Apply for an immigrant visa",/,/immigration-and-citizenship,/green-card-permanent-resident-immigrant-visa,/visas,/visas,/visas,not_homepage,https://www.usa.gov/es/visas-inmigrante
4,"Content Page","Standard Page",basic_page,/housing-discrimination-complaints,1715,"Identify and complain about rental housing discrimination",https://www.usa.gov/housing-discrimination-complaints,"USAGov English",Complaints,"Housing complaints","Complaints about housing discrimination","Complaints about housing discrimination","Complaints about housing discrimination",/,/complaints,/housing-complaints,/housing-discrimination-complaints,/housing-discrimination-complaints,/housing-discrimination-complaints,not_homepage,https://www.usa.gov/es/quejas-discriminacion-rentas
4,federal_directory_record,,federal_directory_record,/agencies/interagency-council-on-homelessness,1484,"Interagency Council on Homelessness",https://www.usa.gov/agencies/interagency-council-on-homelessness,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Interagency Council on Homelessness","Interagency Council on Homelessness","Interagency Council on Homelessness",/,/about-the-us,/agency-index,/agencies/interagency-council-on-homelessness,/agencies/interagency-council-on-homelessness,/agencies/interagency-council-on-homelessness,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/western-area-power-administration,1353,"Western Area Power Administration",https://www.usa.gov/agencies/western-area-power-administration,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Western Area Power Administration","Western Area Power Administration","Western Area Power Administration",/,/about-the-us,/agency-index,/agencies/western-area-power-administration,/agencies/western-area-power-administration,/agencies/western-area-power-administration,not_homepage,None
4,"Content Page","Standard Page",basic_page,/who-can-vote,247,"Who can and cannot vote",https://www.usa.gov/who-can-vote,"USAGov English","Voting and elections","How, where, and when to vote","Who can and cannot vote","Who can and cannot vote","Who can and cannot vote",/,/voting-and-elections,/how-to-vote,/who-can-vote,/who-can-vote,/who-can-vote,not_homepage,https://www.usa.gov/es/requisitos-votar
